relation_id,source_canonical_id,source_name,source_macro_gyrus,source_cytoarchitectonic_id,source_cytoarchitectonic_name,target_canonical_id,target_name,target_dk_label,hemisphere,relation_type,hierarchy_predicate,final_adjudication_status,status_code,reused_project_status,semantic_evidence_code,semantic_evidence_detail,hierarchy_evidence,laterality_status,correct_side_fraction,contralateral_fraction,spatial_raw_rank,spatial_gm_weighted_rank,spatial_gm_margin,spatial_competitor_target,provenance_source,decision_reason_codes,review_required,review_reason_codes,frozen_methodology_basis
NGIQ-BR-00000131,NGIQ-BR-00000131,PhG_L_6_6,Parahippocampal gyrus,TH,area TH (medial PPHC),NGIQ-BR-00000282,Left Parahippocampal Gyrus,parahippocampal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_L_6_6 is the area TH (medial PPHC) subdivision of the Parahippocampal gyrus; target is the DK region 'Left Parahippocampal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.30066,Left Lingual Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000132,NGIQ-BR-00000132,PhG_R_6_6,Parahippocampal gyrus,TH,area TH (medial PPHC),NGIQ-BR-00000313,Right Parahippocampal Gyrus,parahippocampal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,the DK entorhinal cortex is the anterior part of the parahippocampal gyrus; BNA PHG subregions cover both,PhG_R_6_6 is the area TH (medial PPHC) subdivision of the Parahippocampal gyrus; target is the DK region 'Right Parahippocampal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.43438,Right Fusiform Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000009,NGIQ-BR-00000009,SPL_L_5_1,Superior parietal lobule,A7r,rostral area 7,NGIQ-BR-00000295,Left Superior Parietal Lobule,superiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_L_5_1 is the rostral area 7 subdivision of the Superior parietal lobule; target is the DK region 'Left Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.25644,Left Precuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000010,NGIQ-BR-00000010,SPL_R_5_1,Superior parietal lobule,A7r,rostral area 7,NGIQ-BR-00000326,Right Superior Parietal Lobule,superiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_R_5_1 is the rostral area 7 subdivision of the Superior parietal lobule; target is the DK region 'Right Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.30345,Right Precuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000137,NGIQ-BR-00000137,SPL_L_5_2,Superior parietal lobule,A7c,caudal area 7,NGIQ-BR-00000295,Left Superior Parietal Lobule,superiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_L_5_2 is the caudal area 7 subdivision of the Superior parietal lobule; target is the DK region 'Left Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.21419,Left Precuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000138,NGIQ-BR-00000138,SPL_R_5_2,Superior parietal lobule,A7c,caudal area 7,NGIQ-BR-00000326,Right Superior Parietal Lobule,superiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_R_5_2 is the caudal area 7 subdivision of the Superior parietal lobule; target is the DK region 'Right Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.28769,Right Precuneus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000139,NGIQ-BR-00000139,SPL_L_5_3,Superior parietal lobule,A5l,lateral area 5,NGIQ-BR-00000295,Left Superior Parietal Lobule,superiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_L_5_3 is the lateral area 5 subdivision of the Superior parietal lobule; target is the DK region 'Left Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.28319,Left Supramarginal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000140,NGIQ-BR-00000140,SPL_R_5_3,Superior parietal lobule,A5l,lateral area 5,NGIQ-BR-00000326,Right Superior Parietal Lobule,superiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_R_5_3 is the lateral area 5 subdivision of the Superior parietal lobule; target is the DK region 'Right Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.28135,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000141,NGIQ-BR-00000141,SPL_L_5_4,Superior parietal lobule,A7pc,postcentral area 7,NGIQ-BR-00000295,Left Superior Parietal Lobule,superiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_L_5_4 is the postcentral area 7 subdivision of the Superior parietal lobule; target is the DK region 'Left Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.2397,Left Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000142,NGIQ-BR-00000142,SPL_R_5_4,Superior parietal lobule,A7pc,postcentral area 7,NGIQ-BR-00000326,Right Superior Parietal Lobule,superiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_R_5_4 is the postcentral area 7 subdivision of the Superior parietal lobule; target is the DK region 'Right Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.31397,Right Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000143,NGIQ-BR-00000143,SPL_L_5_5,Superior parietal lobule,A7ip,intraparietal area 7(hIP3),NGIQ-BR-00000295,Left Superior Parietal Lobule,superiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_L_5_5 is the intraparietal area 7(hIP3) subdivision of the Superior parietal lobule; target is the DK region 'Left Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.15846,Left Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000144,NGIQ-BR-00000144,SPL_R_5_5,Superior parietal lobule,A7ip,intraparietal area 7(hIP3),NGIQ-BR-00000326,Right Superior Parietal Lobule,superiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,SPL_R_5_5 is the intraparietal area 7(hIP3) subdivision of the Superior parietal lobule; target is the DK region 'Right Superior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.11524,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000011,NGIQ-BR-00000011,IPL_L_6_1,Inferior parietal lobule,A39c,caudal area 39(PGp),NGIQ-BR-00000274,Left Inferior Parietal Lobule,inferiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_1 is the caudal area 39(PGp) subdivision of the Inferior parietal lobule; target is the DK region 'Left Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.27897,Left Lateral Occipital Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000012,NGIQ-BR-00000012,IPL_R_6_1,Inferior parietal lobule,A39c,caudal area 39(PGp),NGIQ-BR-00000305,Right Inferior Parietal Lobule,inferiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_1 is the caudal area 39(PGp) subdivision of the Inferior parietal lobule; target is the DK region 'Right Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.27863,Right Middle Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000145,NGIQ-BR-00000145,IPL_L_6_2,Inferior parietal lobule,A39rd,rostrodorsal area 39(Hip3),NGIQ-BR-00000274,Left Inferior Parietal Lobule,inferiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_2 is the rostrodorsal area 39(Hip3) subdivision of the Inferior parietal lobule; target is the DK region 'Left Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.21498,Left Supramarginal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000146,NGIQ-BR-00000146,IPL_R_6_2,Inferior parietal lobule,A39rd,rostrodorsal area 39(Hip3),NGIQ-BR-00000305,Right Inferior Parietal Lobule,inferiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_2 is the rostrodorsal area 39(Hip3) subdivision of the Inferior parietal lobule; target is the DK region 'Right Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.32537,Right Superior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000147,NGIQ-BR-00000147,IPL_L_6_3,Inferior parietal lobule,A40rd,rostrodorsal area 40(PFt),NGIQ-BR-00000297,Left Supramarginal Gyrus,supramarginal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_3 is the rostrodorsal area 40(PFt) subdivision of the Inferior parietal lobule; target is the DK region 'Left Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.22529,Left Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000148,NGIQ-BR-00000148,IPL_R_6_3,Inferior parietal lobule,A40rd,rostrodorsal area 40(PFt),NGIQ-BR-00000328,Right Supramarginal Gyrus,supramarginal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_3 is the rostrodorsal area 40(PFt) subdivision of the Inferior parietal lobule; target is the DK region 'Right Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.21024,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000149,NGIQ-BR-00000149,IPL_L_6_4,Inferior parietal lobule,A40c,caudal area 40(PFm),NGIQ-BR-00000297,Left Supramarginal Gyrus,supramarginal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_4 is the caudal area 40(PFm) subdivision of the Inferior parietal lobule; target is the DK region 'Left Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.17836,Left Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000150,NGIQ-BR-00000150,IPL_R_6_4,Inferior parietal lobule,A40c,caudal area 40(PFm),NGIQ-BR-00000328,Right Supramarginal Gyrus,supramarginal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_4 is the caudal area 40(PFm) subdivision of the Inferior parietal lobule; target is the DK region 'Right Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.19824,Right Inferior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000151,NGIQ-BR-00000151,IPL_L_6_5,Inferior parietal lobule,A39rv,rostroventral area 39(PGa),NGIQ-BR-00000274,Left Inferior Parietal Lobule,inferiorparietal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_5 is the rostroventral area 39(PGa) subdivision of the Inferior parietal lobule; target is the DK region 'Left Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.19787,Left Supramarginal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000152,NGIQ-BR-00000152,IPL_R_6_5,Inferior parietal lobule,A39rv,rostroventral area 39(PGa),NGIQ-BR-00000305,Right Inferior Parietal Lobule,inferiorparietal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_5 is the rostroventral area 39(PGa) subdivision of the Inferior parietal lobule; target is the DK region 'Right Inferior Parietal Lobule',SIDE_CONSISTENT,1.0,0.0,1,1,0.21055,Right Supramarginal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000153,NGIQ-BR-00000153,IPL_L_6_6,Inferior parietal lobule,A40rv,rostroventral area 40(PFop),NGIQ-BR-00000297,Left Supramarginal Gyrus,supramarginal,left,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_L_6_6 is the rostroventral area 40(PFop) subdivision of the Inferior parietal lobule; target is the DK region 'Left Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.35929,Left Postcentral Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000154,NGIQ-BR-00000154,IPL_R_6_6,Inferior parietal lobule,A40rv,rostroventral area 40(PFop),NGIQ-BR-00000328,Right Supramarginal Gyrus,supramarginal,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,DK splits the IPL into inferior parietal and supramarginal parts,IPL_R_6_6 is the rostroventral area 40(PFop) subdivision of the Inferior parietal lobule; target is the DK region 'Right Supramarginal Gyrus',SIDE_CONSISTENT,1.0,0.0,1,1,0.2957,Right Superior Temporal Gyrus,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_MACRO_GYRUS_SPLIT_BY_DK|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000155,NGIQ-BR-00000155,PCun_L_4_1,Precuneus,A7m,medial area 7(PEp),NGIQ-BR-00000291,Left Precuneus,precuneus,left,narrower,part_of,PLAUSIBLE_MAPPING_NEEDS_HUMAN_REVIEW,C,LIKELY_CONTAINED_NEEDS_SPATIAL_REVIEW,SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_L_4_1 is the medial area 7(PEp) subdivision of the Precuneus; target is the DK region 'Left Precuneus',SIDE_CONSISTENT + MIDLINE_CROSSING,0.90684,0.09316,1,1,0.22244,Left Caudal Anterior Cingulate Cortex,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,True,LAT_MIDLINE_PARTIAL_CROSSING,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
NGIQ-BR-00000156,NGIQ-BR-00000156,PCun_R_4_1,Precuneus,A7m,medial area 7(PEp),NGIQ-BR-00000322,Right Precuneus,precuneus,right,narrower,part_of,VERIFIED_HIERARCHICAL_MAPPING,B,VERIFIED_HIERARCHICAL_MAPPING (no prior equivalent; new state required),SEM_MACRO_GYRUS_TO_DK_CROSSWALK,same structure; direct name equivalence,PCun_R_4_1 is the medial area 7(PEp) subdivision of the Precuneus; target is the DK region 'Right Precuneus',SIDE_CONSISTENT,1.0,0.0,1,1,0.22743,Right Superior Parietal Lobule,phase17_v3_cortical_170_relation_universe + V2 direct-spatial + GM-weighted,SEM_EXACT_MACRO_GYRUS_MATCH|HIER_FINE_SUBDIVISION_OF_MACRO_GYRUS|LAT_SIDE_CONSISTENT|SPATIAL_RANK1_RAW_AND_GM,False,,b970f48 CORTICAL_CROSS_ATLAS_SUPPORT_DOMAIN_MISMATCH_CONFIRMED / SPATIALLY_COMPATIBLE
